Program Mean-density FBM Gaussian Binned (procs as sets)
Integrated density distribution
force_weight= -0.25000000000000000
STEPDIS= GAU
STEPSIG= 1.0000000000000000
GAMMMA= 1.0000000000000000
NT= 16384
L= 1000000.0000000000
NWALKERS_PER_SET= 64
NSETS= 120
IRINIT= 1
NCONF= 7680
FORCE_TYPE= LINEAR
FORCE_TEST= NONE
GRAD_FORM= SYMM
GRAD_DX= 1
GRAD_TEST= NONE
KILL_FBM_TIME= 16384
WALKER_SIGMA= 0.50000000000000000
WALKER_WIDTH= 1.5000000000000000
NBINS= 5000000
NTSTART= 0
NTEND= 16384
REBIN_BINWIDTH_FACTOR= 10
x_rms(t_last=14749)= 166.9413070513107
==================================
 ibin            x               x/x_rms         P(|x|)          (x_rms/t_last)P
 -2.803000E+03   -2.803000E+02   -1.679033E+00    3.477678E+00    3.936322E-02  
 -2.793000E+03   -2.793000E+02   -1.673043E+00    3.562318E+00    4.032125E-02  
 -2.783000E+03   -2.783000E+02   -1.667053E+00    3.614554E+00    4.091249E-02  
 -2.773000E+03   -2.773000E+02   -1.661063E+00    3.659868E+00    4.142539E-02  
 -2.763000E+03   -2.763000E+02   -1.655073E+00    3.743437E+00    4.237130E-02  
 -2.753000E+03   -2.753000E+02   -1.649083E+00    3.830158E+00    4.335288E-02  
 -2.743000E+03   -2.743000E+02   -1.643092E+00    3.887717E+00    4.400438E-02  
 -2.733000E+03   -2.733000E+02   -1.637102E+00    3.961490E+00    4.483940E-02  
 -2.723000E+03   -2.723000E+02   -1.631112E+00    4.023230E+00    4.553823E-02  
 -2.713000E+03   -2.713000E+02   -1.625122E+00    4.100317E+00    4.641076E-02  
 -2.703000E+03   -2.703000E+02   -1.619132E+00    4.157372E+00    4.705655E-02  
 -2.693000E+03   -2.693000E+02   -1.613142E+00    4.233338E+00    4.791640E-02  
 -2.683000E+03   -2.683000E+02   -1.607152E+00    4.343846E+00    4.916722E-02  
 -2.673000E+03   -2.673000E+02   -1.601162E+00    4.444311E+00    5.030437E-02  
 -2.663000E+03   -2.663000E+02   -1.595171E+00    4.571660E+00    5.174581E-02  
 -2.653000E+03   -2.653000E+02   -1.589181E+00    4.683783E+00    5.301490E-02  
 -2.643000E+03   -2.643000E+02   -1.583191E+00    4.775122E+00    5.404876E-02  
 -2.633000E+03   -2.633000E+02   -1.577201E+00    4.878003E+00    5.521325E-02  
 -2.623000E+03   -2.623000E+02   -1.571211E+00    4.952951E+00    5.606157E-02  
 -2.613000E+03   -2.613000E+02   -1.565221E+00    5.031960E+00    5.695586E-02  
 -2.603000E+03   -2.603000E+02   -1.559231E+00    5.121236E+00    5.796636E-02  
 -2.593000E+03   -2.593000E+02   -1.553241E+00    5.221186E+00    5.909767E-02  
 -2.583000E+03   -2.583000E+02   -1.547250E+00    5.302950E+00    6.002315E-02  
 -2.573000E+03   -2.573000E+02   -1.541260E+00    5.387748E+00    6.098296E-02  
 -2.563000E+03   -2.563000E+02   -1.535270E+00    5.508967E+00    6.235502E-02  
 -2.553000E+03   -2.553000E+02   -1.529280E+00    5.669104E+00    6.416758E-02  
 -2.543000E+03   -2.543000E+02   -1.523290E+00    5.799686E+00    6.564561E-02  
 -2.533000E+03   -2.533000E+02   -1.517300E+00    5.913304E+00    6.693163E-02  
 -2.523000E+03   -2.523000E+02   -1.511310E+00    6.082168E+00    6.884298E-02  
 -2.513000E+03   -2.513000E+02   -1.505319E+00    6.214042E+00    7.033564E-02  
 -2.503000E+03   -2.503000E+02   -1.499329E+00    6.302523E+00    7.133713E-02  
 -2.493000E+03   -2.493000E+02   -1.493339E+00    6.400668E+00    7.244802E-02  
 -2.483000E+03   -2.483000E+02   -1.487349E+00    6.475461E+00    7.329459E-02  
 -2.473000E+03   -2.473000E+02   -1.481359E+00    6.507492E+00    7.365715E-02  
 -2.463000E+03   -2.463000E+02   -1.475369E+00    6.555858E+00    7.420459E-02  
 -2.453000E+03   -2.453000E+02   -1.469379E+00    6.630057E+00    7.504444E-02  
 -2.443000E+03   -2.443000E+02   -1.463389E+00    6.715066E+00    7.600664E-02  
 -2.433000E+03   -2.433000E+02   -1.457398E+00    6.873035E+00    7.779466E-02  
 -2.423000E+03   -2.423000E+02   -1.451408E+00    7.020872E+00    7.946800E-02  
 -2.413000E+03   -2.413000E+02   -1.445418E+00    7.117072E+00    8.055688E-02  
 -2.403000E+03   -2.403000E+02   -1.439428E+00    7.258915E+00    8.216236E-02  
 -2.393000E+03   -2.393000E+02   -1.433438E+00    7.380419E+00    8.353765E-02  
 -2.383000E+03   -2.383000E+02   -1.427448E+00    7.493722E+00    8.482010E-02  
 -2.373000E+03   -2.373000E+02   -1.421458E+00    7.599135E+00    8.601326E-02  
 -2.363000E+03   -2.363000E+02   -1.415468E+00    7.791497E+00    8.819057E-02  
 -2.353000E+03   -2.353000E+02   -1.409477E+00    7.992107E+00    9.046124E-02  
 -2.343000E+03   -2.343000E+02   -1.403487E+00    8.116829E+00    9.187295E-02  
 -2.333000E+03   -2.333000E+02   -1.397497E+00    8.284548E+00    9.377132E-02  
 -2.323000E+03   -2.323000E+02   -1.391507E+00    8.453166E+00    9.567988E-02  
 -2.313000E+03   -2.313000E+02   -1.385517E+00    8.640785E+00    9.780351E-02  
 -2.303000E+03   -2.303000E+02   -1.379527E+00    8.795912E+00    9.955936E-02  
 -2.293000E+03   -2.293000E+02   -1.373537E+00    8.938420E+00    1.011724E-01  
 -2.283000E+03   -2.283000E+02   -1.367546E+00    9.121691E+00    1.032468E-01  
 -2.273000E+03   -2.273000E+02   -1.361556E+00    9.256921E+00    1.047774E-01  
 -2.263000E+03   -2.263000E+02   -1.355566E+00    9.373480E+00    1.060968E-01  
 -2.253000E+03   -2.253000E+02   -1.349576E+00    9.483225E+00    1.073389E-01  
 -2.243000E+03   -2.243000E+02   -1.343586E+00    9.645503E+00    1.091757E-01  
 -2.233000E+03   -2.233000E+02   -1.337596E+00    9.800520E+00    1.109303E-01  
 -2.223000E+03   -2.223000E+02   -1.331606E+00    9.916412E+00    1.122421E-01  
 -2.213000E+03   -2.213000E+02   -1.325616E+00    1.005555E+01    1.138170E-01  
 -2.203000E+03   -2.203000E+02   -1.319625E+00    1.023147E+01    1.158082E-01  
 -2.193000E+03   -2.193000E+02   -1.313635E+00    1.038418E+01    1.175367E-01  
 -2.183000E+03   -2.183000E+02   -1.307645E+00    1.053725E+01    1.192692E-01  
 -2.173000E+03   -2.173000E+02   -1.301655E+00    1.069012E+01    1.209996E-01  
 -2.163000E+03   -2.163000E+02   -1.295665E+00    1.088639E+01    1.232211E-01  
 -2.153000E+03   -2.153000E+02   -1.289675E+00    1.106846E+01    1.252819E-01  
 -2.143000E+03   -2.143000E+02   -1.283685E+00    1.120909E+01    1.268737E-01  
 -2.133000E+03   -2.133000E+02   -1.277695E+00    1.140356E+01    1.290749E-01  
 -2.123000E+03   -2.123000E+02   -1.271704E+00    1.162861E+01    1.316222E-01  
 -2.113000E+03   -2.113000E+02   -1.265714E+00    1.180501E+01    1.336188E-01  
 -2.103000E+03   -2.103000E+02   -1.259724E+00    1.196138E+01    1.353887E-01  
 -2.093000E+03   -2.093000E+02   -1.253734E+00    1.218291E+01    1.378962E-01  
 -2.083000E+03   -2.083000E+02   -1.247744E+00    1.243340E+01    1.407315E-01  
 -2.073000E+03   -2.073000E+02   -1.241754E+00    1.265425E+01    1.432313E-01  
 -2.063000E+03   -2.063000E+02   -1.235764E+00    1.285482E+01    1.455014E-01  
 -2.053000E+03   -2.053000E+02   -1.229774E+00    1.307438E+01    1.479865E-01  
 -2.043000E+03   -2.043000E+02   -1.223783E+00    1.331695E+01    1.507322E-01  
 -2.033000E+03   -2.033000E+02   -1.217793E+00    1.348795E+01    1.526677E-01  
 -2.023000E+03   -2.023000E+02   -1.211803E+00    1.367099E+01    1.547395E-01  
 -2.013000E+03   -2.013000E+02   -1.205813E+00    1.387562E+01    1.570557E-01  
 -2.003000E+03   -2.003000E+02   -1.199823E+00    1.409038E+01    1.594865E-01  
 -1.993000E+03   -1.993000E+02   -1.193833E+00    1.428511E+01    1.616907E-01  
 -1.983000E+03   -1.983000E+02   -1.187843E+00    1.448599E+01    1.639644E-01  
 -1.973000E+03   -1.973000E+02   -1.181852E+00    1.469089E+01    1.662836E-01  
 -1.963000E+03   -1.963000E+02   -1.175862E+00    1.489658E+01    1.686118E-01  
 -1.953000E+03   -1.953000E+02   -1.169872E+00    1.512787E+01    1.712297E-01  
 -1.943000E+03   -1.943000E+02   -1.163882E+00    1.529730E+01    1.731474E-01  
 -1.933000E+03   -1.933000E+02   -1.157892E+00    1.546348E+01    1.750284E-01  
 -1.923000E+03   -1.923000E+02   -1.151902E+00    1.566812E+01    1.773446E-01  
 -1.913000E+03   -1.913000E+02   -1.145912E+00    1.586012E+01    1.795179E-01  
 -1.903000E+03   -1.903000E+02   -1.139922E+00    1.611493E+01    1.824020E-01  
 -1.893000E+03   -1.893000E+02   -1.133931E+00    1.643393E+01    1.860128E-01  
 -1.883000E+03   -1.883000E+02   -1.127941E+00    1.668156E+01    1.888157E-01  
 -1.873000E+03   -1.873000E+02   -1.121951E+00    1.687528E+01    1.910083E-01  
 -1.863000E+03   -1.863000E+02   -1.115961E+00    1.712689E+01    1.938562E-01  
 -1.853000E+03   -1.853000E+02   -1.109971E+00    1.734455E+01    1.963199E-01  
 -1.843000E+03   -1.843000E+02   -1.103981E+00    1.759388E+01    1.991420E-01  
 -1.833000E+03   -1.833000E+02   -1.097991E+00    1.785407E+01    2.020871E-01  
 -1.823000E+03   -1.823000E+02   -1.092001E+00    1.809601E+01    2.048255E-01  
 -1.813000E+03   -1.813000E+02   -1.086010E+00    1.831446E+01    2.072981E-01  
 -1.803000E+03   -1.803000E+02   -1.080020E+00    1.853721E+01    2.098194E-01  
 -1.793000E+03   -1.793000E+02   -1.074030E+00    1.882750E+01    2.131051E-01  
 -1.783000E+03   -1.783000E+02   -1.068040E+00    1.904573E+01    2.155752E-01  
 -1.773000E+03   -1.773000E+02   -1.062050E+00    1.923491E+01    2.177165E-01  
 -1.763000E+03   -1.763000E+02   -1.056060E+00    1.947338E+01    2.204158E-01  
 -1.753000E+03   -1.753000E+02   -1.050070E+00    1.970986E+01    2.230924E-01  
 -1.743000E+03   -1.743000E+02   -1.044080E+00    1.991692E+01    2.254361E-01  
 -1.733000E+03   -1.733000E+02   -1.038089E+00    2.012186E+01    2.277557E-01  
 -1.723000E+03   -1.723000E+02   -1.032099E+00    2.037018E+01    2.305665E-01  
 -1.713000E+03   -1.713000E+02   -1.026109E+00    2.060846E+01    2.332635E-01  
 -1.703000E+03   -1.703000E+02   -1.020119E+00    2.087241E+01    2.362511E-01  
 -1.693000E+03   -1.693000E+02   -1.014129E+00    2.108543E+01    2.386622E-01  
 -1.683000E+03   -1.683000E+02   -1.008139E+00    2.138412E+01    2.420430E-01  
 -1.673000E+03   -1.673000E+02   -1.002149E+00    2.169674E+01    2.455816E-01  
 -1.663000E+03   -1.663000E+02   -9.961585E-01    2.196972E+01    2.486713E-01  
 -1.653000E+03   -1.653000E+02   -9.901684E-01    2.221194E+01    2.514130E-01  
 -1.643000E+03   -1.643000E+02   -9.841782E-01    2.241349E+01    2.536944E-01  
 -1.633000E+03   -1.633000E+02   -9.781881E-01    2.265265E+01    2.564013E-01  
 -1.623000E+03   -1.623000E+02   -9.721980E-01    2.287891E+01    2.589623E-01  
 -1.613000E+03   -1.613000E+02   -9.662078E-01    2.311597E+01    2.616456E-01  
 -1.603000E+03   -1.603000E+02   -9.602177E-01    2.336008E+01    2.644086E-01  
 -1.593000E+03   -1.593000E+02   -9.542276E-01    2.363980E+01    2.675747E-01  
 -1.583000E+03   -1.583000E+02   -9.482375E-01    2.387201E+01    2.702030E-01  
 -1.573000E+03   -1.573000E+02   -9.422473E-01    2.408682E+01    2.726345E-01  
 -1.563000E+03   -1.563000E+02   -9.362572E-01    2.428394E+01    2.748656E-01  
 -1.553000E+03   -1.553000E+02   -9.302671E-01    2.451582E+01    2.774902E-01  
 -1.543000E+03   -1.543000E+02   -9.242769E-01    2.480351E+01    2.807465E-01  
 -1.533000E+03   -1.533000E+02   -9.182868E-01    2.511753E+01    2.843008E-01  
 -1.523000E+03   -1.523000E+02   -9.122967E-01    2.542044E+01    2.877295E-01  
 -1.513000E+03   -1.513000E+02   -9.063065E-01    2.566732E+01    2.905238E-01  
 -1.503000E+03   -1.503000E+02   -9.003164E-01    2.591478E+01    2.933248E-01  
 -1.493000E+03   -1.493000E+02   -8.943263E-01    2.617557E+01    2.962766E-01  
 -1.483000E+03   -1.483000E+02   -8.883362E-01    2.641268E+01    2.989604E-01  
 -1.473000E+03   -1.473000E+02   -8.823460E-01    2.664149E+01    3.015503E-01  
 -1.463000E+03   -1.463000E+02   -8.763559E-01    2.687048E+01    3.041421E-01  
 -1.453000E+03   -1.453000E+02   -8.703658E-01    2.716672E+01    3.074952E-01  
 -1.443000E+03   -1.443000E+02   -8.643756E-01    2.740666E+01    3.102111E-01  
 -1.433000E+03   -1.433000E+02   -8.583855E-01    2.763418E+01    3.127863E-01  
 -1.423000E+03   -1.423000E+02   -8.523954E-01    2.781777E+01    3.148644E-01  
 -1.413000E+03   -1.413000E+02   -8.464053E-01    2.806858E+01    3.177032E-01  
 -1.403000E+03   -1.403000E+02   -8.404151E-01    2.832921E+01    3.206533E-01  
 -1.393000E+03   -1.393000E+02   -8.344250E-01    2.857748E+01    3.234634E-01  
 -1.383000E+03   -1.383000E+02   -8.284349E-01    2.884491E+01    3.264904E-01  
 -1.373000E+03   -1.373000E+02   -8.224447E-01    2.918611E+01    3.303523E-01  
 -1.363000E+03   -1.363000E+02   -8.164546E-01    2.943475E+01    3.331667E-01  
 -1.353000E+03   -1.353000E+02   -8.104645E-01    2.971943E+01    3.363889E-01  
 -1.343000E+03   -1.343000E+02   -8.044744E-01    2.999812E+01    3.395434E-01  
 -1.333000E+03   -1.333000E+02   -7.984842E-01    3.025719E+01    3.424757E-01  
 -1.323000E+03   -1.323000E+02   -7.924941E-01    3.041442E+01    3.442554E-01  
 -1.313000E+03   -1.313000E+02   -7.865040E-01    3.063020E+01    3.466977E-01  
 -1.303000E+03   -1.303000E+02   -7.805138E-01    3.095957E+01    3.504259E-01  
 -1.293000E+03   -1.293000E+02   -7.745237E-01    3.122166E+01    3.533924E-01  
 -1.283000E+03   -1.283000E+02   -7.685336E-01    3.151280E+01    3.566878E-01  
 -1.273000E+03   -1.273000E+02   -7.625434E-01    3.183412E+01    3.603247E-01  
 -1.263000E+03   -1.263000E+02   -7.565533E-01    3.205905E+01    3.628707E-01  
 -1.253000E+03   -1.253000E+02   -7.505632E-01    3.229448E+01    3.655355E-01  
 -1.243000E+03   -1.243000E+02   -7.445731E-01    3.254716E+01    3.683955E-01  
 -1.233000E+03   -1.233000E+02   -7.385829E-01    3.277575E+01    3.709829E-01  
 -1.223000E+03   -1.223000E+02   -7.325928E-01    3.301583E+01    3.737003E-01  
 -1.213000E+03   -1.213000E+02   -7.266027E-01    3.322892E+01    3.761123E-01  
 -1.203000E+03   -1.203000E+02   -7.206125E-01    3.348063E+01    3.789613E-01  
 -1.193000E+03   -1.193000E+02   -7.146224E-01    3.371248E+01    3.815856E-01  
 -1.183000E+03   -1.183000E+02   -7.086323E-01    3.391591E+01    3.838882E-01  
 -1.173000E+03   -1.173000E+02   -7.026422E-01    3.410759E+01    3.860578E-01  
 -1.163000E+03   -1.163000E+02   -6.966520E-01    3.427999E+01    3.880091E-01  
 -1.153000E+03   -1.153000E+02   -6.906619E-01    3.458986E+01    3.915164E-01  
 -1.143000E+03   -1.143000E+02   -6.846718E-01    3.484476E+01    3.944017E-01  
 -1.133000E+03   -1.133000E+02   -6.786816E-01    3.501235E+01    3.962986E-01  
 -1.123000E+03   -1.123000E+02   -6.726915E-01    3.522754E+01    3.987343E-01  
 -1.113000E+03   -1.113000E+02   -6.667014E-01    3.549683E+01    4.017823E-01  
 -1.103000E+03   -1.103000E+02   -6.607113E-01    3.581269E+01    4.053574E-01  
 -1.093000E+03   -1.093000E+02   -6.547211E-01    3.607312E+01    4.083053E-01  
 -1.083000E+03   -1.083000E+02   -6.487310E-01    3.631134E+01    4.110016E-01  
 -1.073000E+03   -1.073000E+02   -6.427409E-01    3.658242E+01    4.140699E-01  
 -1.063000E+03   -1.063000E+02   -6.367507E-01    3.685030E+01    4.171020E-01  
 -1.053000E+03   -1.053000E+02   -6.307606E-01    3.707218E+01    4.196134E-01  
 -1.043000E+03   -1.043000E+02   -6.247705E-01    3.722886E+01    4.213868E-01  
 -1.033000E+03   -1.033000E+02   -6.187803E-01    3.742659E+01    4.236249E-01  
 -1.023000E+03   -1.023000E+02   -6.127902E-01    3.766167E+01    4.262857E-01  
 -1.013000E+03   -1.013000E+02   -6.068001E-01    3.792135E+01    4.292250E-01  
 -1.003000E+03   -1.003000E+02   -6.008100E-01    3.818323E+01    4.321892E-01  
 -9.930000E+02   -9.930000E+01   -5.948198E-01    3.840447E+01    4.346934E-01  
 -9.830000E+02   -9.830000E+01   -5.888297E-01    3.860217E+01    4.369311E-01  
 -9.730000E+02   -9.730000E+01   -5.828396E-01    3.876802E+01    4.388084E-01  
 -9.630000E+02   -9.630000E+01   -5.768494E-01    3.896120E+01    4.409949E-01  
 -9.530000E+02   -9.530000E+01   -5.708593E-01    3.925174E+01    4.442835E-01  
 -9.430000E+02   -9.430000E+01   -5.648692E-01    3.948315E+01    4.469027E-01  
 -9.330000E+02   -9.330000E+01   -5.588791E-01    3.969463E+01    4.492964E-01  
 -9.230000E+02   -9.230000E+01   -5.528889E-01    3.991741E+01    4.518181E-01  
 -9.130000E+02   -9.130000E+01   -5.468988E-01    4.020718E+01    4.550979E-01  
 -9.030000E+02   -9.030000E+01   -5.409087E-01    4.050386E+01    4.584560E-01  
 -8.930000E+02   -8.930000E+01   -5.349185E-01    4.076391E+01    4.613995E-01  
 -8.830000E+02   -8.830000E+01   -5.289284E-01    4.090013E+01    4.629413E-01  
 -8.730000E+02   -8.730000E+01   -5.229383E-01    4.114255E+01    4.656852E-01  
 -8.630000E+02   -8.630000E+01   -5.169482E-01    4.144868E+01    4.691503E-01  
 -8.530000E+02   -8.530000E+01   -5.109580E-01    4.170378E+01    4.720377E-01  
 -8.430000E+02   -8.430000E+01   -5.049679E-01    4.189672E+01    4.742215E-01  
 -8.330000E+02   -8.330000E+01   -4.989778E-01    4.211531E+01    4.766958E-01  
 -8.230000E+02   -8.230000E+01   -4.929876E-01    4.233838E+01    4.792206E-01  
 -8.130000E+02   -8.130000E+01   -4.869975E-01    4.245153E+01    4.805013E-01  
 -8.030000E+02   -8.030000E+01   -4.810074E-01    4.259697E+01    4.821475E-01  
 -7.930000E+02   -7.930000E+01   -4.750172E-01    4.285855E+01    4.851083E-01  
 -7.830000E+02   -7.830000E+01   -4.690271E-01    4.308277E+01    4.876462E-01  
 -7.730000E+02   -7.730000E+01   -4.630370E-01    4.328192E+01    4.899004E-01  
 -7.630000E+02   -7.630000E+01   -4.570469E-01    4.346040E+01    4.919206E-01  
 -7.530000E+02   -7.530000E+01   -4.510567E-01    4.368600E+01    4.944741E-01  
 -7.430000E+02   -7.430000E+01   -4.450666E-01    4.397798E+01    4.977789E-01  
 -7.330000E+02   -7.330000E+01   -4.390765E-01    4.418917E+01    5.001693E-01  
 -7.230000E+02   -7.230000E+01   -4.330863E-01    4.440920E+01    5.026598E-01  
 -7.130000E+02   -7.130000E+01   -4.270962E-01    4.459107E+01    5.047184E-01  
 -7.030000E+02   -7.030000E+01   -4.211061E-01    4.472652E+01    5.062515E-01  
 -6.930000E+02   -6.930000E+01   -4.151160E-01    4.491607E+01    5.083970E-01  
 -6.830000E+02   -6.830000E+01   -4.091258E-01    4.518636E+01    5.114563E-01  
 -6.730000E+02   -6.730000E+01   -4.031357E-01    4.534521E+01    5.132543E-01  
 -6.630000E+02   -6.630000E+01   -3.971456E-01    4.550116E+01    5.150195E-01  
 -6.530000E+02   -6.530000E+01   -3.911554E-01    4.573638E+01    5.176819E-01  
 -6.430000E+02   -6.430000E+01   -3.851653E-01    4.592472E+01    5.198138E-01  
 -6.330000E+02   -6.330000E+01   -3.791752E-01    4.609889E+01    5.217852E-01  
 -6.230000E+02   -6.230000E+01   -3.731850E-01    4.624892E+01    5.234833E-01  
 -6.130000E+02   -6.130000E+01   -3.671949E-01    4.639799E+01    5.251706E-01  
 -6.030000E+02   -6.030000E+01   -3.612048E-01    4.659371E+01    5.273860E-01  
 -5.930000E+02   -5.930000E+01   -3.552147E-01    4.677196E+01    5.294035E-01  
 -5.830000E+02   -5.830000E+01   -3.492245E-01    4.695984E+01    5.315301E-01  
 -5.730000E+02   -5.730000E+01   -3.432344E-01    4.720737E+01    5.343318E-01  
 -5.630000E+02   -5.630000E+01   -3.372443E-01    4.737502E+01    5.362294E-01  
 -5.530000E+02   -5.530000E+01   -3.312541E-01    4.759614E+01    5.387323E-01  
 -5.430000E+02   -5.430000E+01   -3.252640E-01    4.783525E+01    5.414386E-01  
 -5.330000E+02   -5.330000E+01   -3.192739E-01    4.804442E+01    5.438062E-01  
 -5.230000E+02   -5.230000E+01   -3.132838E-01    4.819759E+01    5.455399E-01  
 -5.130000E+02   -5.130000E+01   -3.072936E-01    4.835324E+01    5.473017E-01  
 -5.030000E+02   -5.030000E+01   -3.013035E-01    4.850497E+01    5.490191E-01  
 -4.930000E+02   -4.930000E+01   -2.953134E-01    4.873722E+01    5.516480E-01  
 -4.830000E+02   -4.830000E+01   -2.893232E-01    4.900046E+01    5.546275E-01  
 -4.730000E+02   -4.730000E+01   -2.833331E-01    4.915780E+01    5.564084E-01  
 -4.630000E+02   -4.630000E+01   -2.773430E-01    4.927815E+01    5.577706E-01  
 -4.530000E+02   -4.530000E+01   -2.713529E-01    4.943973E+01    5.595995E-01  
 -4.430000E+02   -4.430000E+01   -2.653627E-01    4.964266E+01    5.618964E-01  
 -4.330000E+02   -4.330000E+01   -2.593726E-01    4.972202E+01    5.627947E-01  
 -4.230000E+02   -4.230000E+01   -2.533825E-01    4.990318E+01    5.648452E-01  
 -4.130000E+02   -4.130000E+01   -2.473923E-01    5.006059E+01    5.666269E-01  
 -4.030000E+02   -4.030000E+01   -2.414022E-01    5.017852E+01    5.679618E-01  
 -3.930000E+02   -3.930000E+01   -2.354121E-01    5.037267E+01    5.701592E-01  
 -3.830000E+02   -3.830000E+01   -2.294219E-01    5.052492E+01    5.718825E-01  
 -3.730000E+02   -3.730000E+01   -2.234318E-01    5.066727E+01    5.734938E-01  
 -3.630000E+02   -3.630000E+01   -2.174417E-01    5.091248E+01    5.762693E-01  
 -3.530000E+02   -3.530000E+01   -2.114516E-01    5.112667E+01    5.786936E-01  
 -3.430000E+02   -3.430000E+01   -2.054614E-01    5.128974E+01    5.805394E-01  
 -3.330000E+02   -3.330000E+01   -1.994713E-01    5.153442E+01    5.833090E-01  
 -3.230000E+02   -3.230000E+01   -1.934812E-01    5.169289E+01    5.851026E-01  
 -3.130000E+02   -3.130000E+01   -1.874910E-01    5.179776E+01    5.862897E-01  
 -3.030000E+02   -3.030000E+01   -1.815009E-01    5.188971E+01    5.873304E-01  
 -2.930000E+02   -2.930000E+01   -1.755108E-01    5.197421E+01    5.882868E-01  
 -2.830000E+02   -2.830000E+01   -1.695207E-01    5.214075E+01    5.901719E-01  
 -2.730000E+02   -2.730000E+01   -1.635305E-01    5.223983E+01    5.912933E-01  
 -2.630000E+02   -2.630000E+01   -1.575404E-01    5.239276E+01    5.930243E-01  
 -2.530000E+02   -2.530000E+01   -1.515503E-01    5.247984E+01    5.940100E-01  
 -2.430000E+02   -2.430000E+01   -1.455601E-01    5.258576E+01    5.952089E-01  
 -2.330000E+02   -2.330000E+01   -1.395700E-01    5.276526E+01    5.972406E-01  
 -2.230000E+02   -2.230000E+01   -1.335799E-01    5.291781E+01    5.989673E-01  
 -2.130000E+02   -2.130000E+01   -1.275898E-01    5.301106E+01    6.000227E-01  
 -2.030000E+02   -2.030000E+01   -1.215996E-01    5.310894E+01    6.011306E-01  
 -1.930000E+02   -1.930000E+01   -1.156095E-01    5.320489E+01    6.022166E-01  
 -1.830000E+02   -1.830000E+01   -1.096194E-01    5.334784E+01    6.038347E-01  
 -1.730000E+02   -1.730000E+01   -1.036292E-01    5.344819E+01    6.049706E-01  
 -1.630000E+02   -1.630000E+01   -9.763911E-02    5.357064E+01    6.063566E-01  
 -1.530000E+02   -1.530000E+01   -9.164898E-02    5.376233E+01    6.085262E-01  
 -1.430000E+02   -1.430000E+01   -8.565885E-02    5.388471E+01    6.099115E-01  
 -1.330000E+02   -1.330000E+01   -7.966872E-02    5.402443E+01    6.114929E-01  
 -1.230000E+02   -1.230000E+01   -7.367859E-02    5.417907E+01    6.132432E-01  
 -1.130000E+02   -1.130000E+01   -6.768846E-02    5.432413E+01    6.148852E-01  
 -1.030000E+02   -1.030000E+01   -6.169833E-02    5.446504E+01    6.164801E-01  
 -9.300000E+01   -9.300000E+00   -5.570820E-02    5.459536E+01    6.179552E-01  
 -8.300000E+01   -8.300000E+00   -4.971807E-02    5.466442E+01    6.187369E-01  
 -7.300000E+01   -7.300000E+00   -4.372794E-02    5.481659E+01    6.204592E-01  
 -6.300000E+01   -6.300000E+00   -3.773781E-02    5.494830E+01    6.219501E-01  
 -5.300000E+01   -5.300000E+00   -3.174768E-02    5.498873E+01    6.224076E-01  
 -4.300000E+01   -4.300000E+00   -2.575756E-02    5.509814E+01    6.236460E-01  
 -3.300000E+01   -3.300000E+00   -1.976743E-02    5.520997E+01    6.249118E-01  
 -2.300000E+01   -2.300000E+00   -1.377730E-02    5.529453E+01    6.258689E-01  
 -1.300000E+01   -1.300000E+00   -7.787168E-03    5.542297E+01    6.273228E-01  
 -3.000000E+00   -3.000000E-01   -1.797039E-03    5.548433E+01    6.280173E-01  
  7.000000E+00    7.000000E-01    4.193090E-03    5.547865E+01    6.279529E-01  
  1.700000E+01    1.700000E+00    1.018322E-02    5.538000E+01    6.268363E-01  
  2.700000E+01    2.700000E+00    1.617335E-02    5.526960E+01    6.255867E-01  
  3.700000E+01    3.700000E+00    2.216348E-02    5.518102E+01    6.245842E-01  
  4.700000E+01    4.700000E+00    2.815361E-02    5.505637E+01    6.231733E-01  
  5.700000E+01    5.700000E+00    3.414374E-02    5.498058E+01    6.223154E-01  
  6.700000E+01    6.700000E+00    4.013387E-02    5.491354E+01    6.215566E-01  
  7.700000E+01    7.700000E+00    4.612399E-02    5.477317E+01    6.199678E-01  
  8.700000E+01    8.700000E+00    5.211412E-02    5.463245E+01    6.183750E-01  
  9.700000E+01    9.700000E+00    5.810425E-02    5.456613E+01    6.176243E-01  
  1.070000E+02    1.070000E+01    6.409438E-02    5.442347E+01    6.160096E-01  
  1.170000E+02    1.170000E+01    7.008451E-02    5.428347E+01    6.144250E-01  
  1.270000E+02    1.270000E+01    7.607464E-02    5.412798E+01    6.126650E-01  
  1.370000E+02    1.370000E+01    8.206477E-02    5.398213E+01    6.110142E-01  
  1.470000E+02    1.470000E+01    8.805490E-02    5.385127E+01    6.095329E-01  
  1.570000E+02    1.570000E+01    9.404503E-02    5.370815E+01    6.079130E-01  
  1.670000E+02    1.670000E+01    1.000352E-01    5.351960E+01    6.057789E-01  
  1.770000E+02    1.770000E+01    1.060253E-01    5.342928E+01    6.047566E-01  
  1.870000E+02    1.870000E+01    1.120154E-01    5.330020E+01    6.032955E-01  
  1.970000E+02    1.970000E+01    1.180055E-01    5.317373E+01    6.018640E-01  
  2.070000E+02    2.070000E+01    1.239957E-01    5.308088E+01    6.008130E-01  
  2.170000E+02    2.170000E+01    1.299858E-01    5.298095E+01    5.996819E-01  
